danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,id,groups
0.68,0.878,8,-3.923,0,0.0554,0.0744,0.0,0.137,0.769,169.987,225395,4,3YbtjYddK11NTDdUpC4nGp,6
0.835,0.609,9,-5.636,1,0.0336,0.0201,1.28e-06,0.107,0.781,130.154,236093,4,0QkWubamAKEvvcOTriSKX3,41
0.827,0.474,4,-9.72,1,0.0905,0.544,0.0,0.115,0.759,96.027,213383,4,5j0YyFRMWxtQxRKrGjvPfm,62
0.572,0.728,7,-5.534,1,0.0275,0.203,0.00263,0.231,0.535,75.179,145560,4,1UL8GkVAs6UcWF6BZ3DYZt,25
0.56,0.941,0,-3.499,1,0.1,0.00202,3.4e-05,0.626,0.541,92.965,211764,4,38GuP87aSI8phjYj7TzZK8,43
0.685,0.54,9,-9.701,1,0.0253,0.181,0.015,0.114,0.235,109.926,209253,4,4TyCnstYu6LGrjka5WW6ft,9
0.838,0.475,4,-5.505,0,0.036,0.000417,0.714,0.226,0.711,106.217,225773,4,0eEgMbSzOHmkOeVuNC3E0k,6
0.818,0.705,6,-6.679,1,0.177,0.00836,0.00233,0.613,0.772,138.559,222640,4,0d28khcov6AiegSCpG5TuT,64
0.663,0.694,10,-8.627,0,0.171,0.0253,0.0,0.0698,0.525,167.953,340920,4,1RKUoGiLEbcXN4GY4spQDx,10
0.689,0.739,2,-5.81,1,0.026,1.51e-05,0.509,0.064,0.578,120.423,233867,4,0q6LuUqGLUiCPP1cbdwFs3,13
0.622,0.692,7,-6.97,1,0.0276,0.363,0.000158,0.193,0.774,112.053,195467,4,0QnONzv3TvHAWk294h6DaQ,57
0.36,0.684,4,-6.457,0,0.0308,0.323,0.0,0.34,0.2,77.15,342653,4,5Xak5fmy089t0FYmh3VJiY,10
0.394,0.944,10,-6.506,0,0.0761,0.00178,4.54e-06,0.298,0.265,105.338,292581,4,6QewNVIDKdSl8Y3ycuHIei,49
0.285,0.846,2,-6.472,1,0.0438,0.0404,0.0,0.182,0.287,108.808,318227,4,62nQ8UZVqR2RMvkJHkcO2o,35
0.712,0.799,7,-4.564,0,0.0703,0.0447,6.4e-05,0.37,0.591,83.996,206903,4,5ArQzSBevAdXTxRY6Ulhbq,81
0.765,0.473,10,-5.829,1,0.0514,0.287,0.0,0.391,0.34,119.992,237300,4,5kqIPrATaCc2LqxVWzQGbk,58
0.766,0.516,2,-7.809,0,0.0474,0.0606,3.45e-05,0.102,0.296,92.059,202893,4,3cdmLOVYY9vht4a1THRJcZ,80
0.858,0.658,0,-5.165,0,0.0446,0.0175,0.0,0.11,0.875,102.958,204307,4,3w40FGAdlJzG8o9ttoFrnG,39
0.698,0.679,10,-4.086,1,0.0481,0.229,0.0,0.0938,0.455,122.042,190820,4,1u0MAhOBrWIkAKOf8ssiaU,37
0.507,0.694,0,-5.54,1,0.0294,0.301,0.0318,0.0899,0.582,114.952,243067,4,3vOZqYkuhE2ASsOctL81a7,52
0.5,0.748,4,-9.072,1,0.0363,0.127,0.0,0.447,0.514,118.852,250987,4,4bHsxqR3GMrXTxEPLuK5ue,82
0.642,0.805,10,-5.675,1,0.0336,0.352,1.02e-06,0.118,0.365,100.273,292800,4,0fa2P8krhE1K19MUUh0meb,49
0.643,0.801,6,-4.921,1,0.0228,0.0298,0.0,0.0719,0.534,95.988,270333,4,2vEQ9zBiwbAVXzS2SOxodY,14
0.661,0.908,5,-4.897,1,0.039,0.052,0.0,0.0708,0.656,144.091,296080,4,7aHRctaQ7vjxVTVmY8OhAA,54
0.365,0.513,7,-13.034,0,0.0357,0.0208,0.000147,0.205,0.739,80.647,331200,4,37BTh5g05cxBIRYMbw8g2T,59
0.671,0.373,9,-18.064,1,0.0323,0.257,8.01e-05,0.0481,0.732,92.718,295893,4,2374M0fQpWi3dLnB54qaLX,54
0.344,0.46,10,-9.399,1,0.0319,0.709,0.0,0.117,0.528,84.469,132453,4,4Vbz3VLZ4cbSK4zYuHCjBk,53
0.604,0.661,11,-7.759,1,0.0271,0.342,0.0,0.0993,0.447,130.113,245145,4,4EeBwge2Mlgigpw5ATBQpd,26
0.552,0.651,4,-10.624,0,0.229,0.00494,0.0349,0.132,0.533,161.548,232533,4,0H1CnfCH8VnQD4yrj95eVJ,61
0.655,0.785,5,-6.962,1,0.0302,0.0505,0.0168,0.0603,0.706,119.852,239987,4,4ZyIXabL4Sp97BZfQgqwFB,15
0.653,0.766,0,-8.078,1,0.0261,0.000464,0.00206,0.103,0.396,125.113,251947,4,0f9h8awV1X4jSllHXXYdfX,8
0.542,0.589,2,-6.623,1,0.0318,0.292,0.000522,0.177,0.137,111.665,303200,4,7w5cxTEzp1rfV3KCy0Bd5N,0
0.599,0.803,0,-5.953,1,0.0296,0.0175,6.26e-06,0.187,0.384,121.04,210173,4,0d1ZmSlIf05gkCPuSPy0Yq,9
0.646,0.787,0,-4.654,1,0.0602,0.258,0.0,0.199,0.773,131.036,202893,4,7zHRcLHhkdkVDSwR0CKdLB,80
0.408,0.499,6,-7.16,1,0.0547,0.44,4.04e-06,0.595,0.501,82.157,286707,4,2bEWRMWfH5n8QEuXgVlcxf,63
0.626,0.703,11,-5.247,1,0.0306,0.0275,1.66e-06,0.0903,0.522,92.054,210373,4,4orHVYvdG5v4G4bmp2Lwdg,43
0.388,0.694,5,-5.769,1,0.0735,0.118,0.000293,0.082,0.365,145.434,278373,5,5xZjfKSfTooDP2rcAgjxlH,68
0.378,0.638,10,-5.576,1,0.075,0.02,7.66e-05,0.0849,0.735,184.086,250627,4,5rgy6ghBq1eRApCkeUdJXf,82
0.672,0.738,0,-7.045,1,0.0506,0.0178,6.75e-05,0.0927,0.392,107.938,277040,4,67WTwafOMgegV6ABnBQxcE,47
0.525,0.742,10,-5.643,1,0.0311,0.0874,0.149,0.117,0.179,117.029,252280,4,0Ln5tJyLX5qusquBOtq7wf,8
0.279,0.939,11,-3.086,1,0.0877,0.00382,0.0,0.145,0.436,111.235,286373,4,5p2DPXY5RJJdO5nLxmOhTV,63
0.168,0.852,4,-4.039,1,0.0421,0.0128,0.0,0.172,0.109,175.407,291360,3,7JcB1XSpmlULBSvnEis6Fc,49
0.462,0.855,5,-5.194,1,0.0337,0.00732,0.00268,0.32,0.491,99.927,181653,4,548vmo7Ime6wk6EuX9pQuY,60
0.431,0.95,7,-4.918,1,0.26,0.00105,3.63e-05,0.272,0.56,191.936,158733,4,0jqK7sGTLsHPkQrrcrGuKD,66
0.745,0.466,4,-7.62,0,0.0864,0.00666,0.35,0.272,0.303,123.889,231920,4,3m6KkYKdnbffMpGd9Pm9FP,61
0.674,0.789,8,-6.903,1,0.0676,0.00178,0.00708,0.0753,0.918,129.802,121160,4,1FTSo4v6BOZH9QxKc3MbVM,12
0.584,0.533,10,-7.11,0,0.0305,0.684,0.0,0.306,0.224,131.745,288427,3,0z5E34e7ZT3XKMYQNXh6tH,16
0.495,0.595,11,-7.57,1,0.0443,0.246,0.0,0.236,0.392,85.341,225933,4,4oGTdOClZUxcM2H3UmXlwL,6
0.692,0.912,9,-7.733,1,0.0513,0.00456,0.00273,0.0616,0.642,104.862,238533,4,4PgPnzbAgjCQ2eA6YAWcUw,58
0.624,0.879,1,-6.663,1,0.0488,0.0352,0.575,0.127,0.526,109.73,225973,4,33EWQl3SDMyCyloqA6A3B6,6
0.867,0.517,11,-13.222,0,0.0875,0.00456,0.000339,0.0864,0.866,133.148,257360,4,1B75hgRqe7A4fwee3g3Wmu,4
0.759,0.699,0,-5.745,0,0.0307,0.202,0.000131,0.443,0.907,92.96,211067,4,3MjUtNVVq3C8Fn0MP3zhXa,43
0.383,0.662,2,-5.162,1,0.0333,0.165,0.0,0.248,0.138,121.154,298760,4,225xvV8r1yKMHErSWivnow,54
0.439,0.434,7,-14.918,1,0.0265,0.0783,4.87e-05,0.14,0.204,94.845,274707,4,0gEyKnHvgkrkBM6fbeHdwK,47
0.614,0.928,8,-4.806,0,0.0516,0.0408,0.00104,0.0845,0.879,172.656,200560,4,4r8lRYnoOGdEi6YyI5OC1o,22
0.768,0.864,11,-6.145,1,0.0324,0.101,0.0,0.162,0.891,110.008,173027,4,1Je1IMUlBXcx1Fz0WE7oPT,36
0.543,0.912,7,-10.71,1,0.0601,0.00162,2.1e-06,0.0565,0.836,103.731,256733,4,4ePP9So5xRzspjLFVVbj90,4
0.607,0.802,5,-6.849,0,0.403,0.107,0.0,0.305,0.901,174.201,219600,4,5lA6mFOvaiienokVbTZEQx,70
0.558,0.928,5,-3.04,1,0.0356,0.0746,5.44e-05,0.696,0.6,96.313,244813,4,3APayTEWiUl9Ssep4BOXR2,26
0.672,0.841,9,-5.992,0,0.0285,0.0767,0.0,0.135,0.82,125.437,267733,4,74EV0g12ihUoOUXMprFpZB,40
0.522,0.676,5,-3.571,0,0.16,0.274,0.0,0.134,0.746,67.427,271333,4,2gSyc23Hua25fqSFpgAh6W,14
0.566,0.57,11,-9.875,0,0.0285,0.156,0.0,0.118,0.491,134.537,295493,4,7f0jXNMu2xjQUtmKMuWhGA,54
0.548,0.742,0,-6.536,1,0.0337,0.000154,3.97e-05,0.109,0.583,119.496,236040,4,7v02Sn9vYRQ6pc1lqhnkWY,41
0.736,0.811,9,-4.17,0,0.081,0.00132,0.000142,0.107,0.609,103.502,216733,4,4BggEwLhGfrbrl7JBhC8EC,56
0.765,0.29,4,-17.117,0,0.139,0.0279,1.02e-06,0.571,0.506,92.409,298773,4,1MAqR81Tz28IIqMJ2KUDAO,54
0.822,0.969,7,-11.471,0,0.0582,0.259,0.000153,0.39,0.765,128.007,283748,4,5QRAfvKPyQpwt897Jc0glg,31
0.853,0.606,0,-4.596,1,0.0713,0.0561,0.0,0.313,0.654,94.759,227600,4,1lzr43nnXAijIGYnCT8M8H,32
0.731,0.867,11,-5.881,1,0.032,0.0395,0.0,0.0861,0.776,104.019,200373,4,3cfOd4CMv2snFaKAnMdnvK,22
0.689,0.702,6,-5.642,0,0.0261,0.216,0.0,0.159,0.484,99.031,213600,4,6e40mgJiCid5HRAGrbpGA6,62
0.315,0.715,11,-8.072,0,0.0362,0.00125,7.97e-06,0.0942,0.497,155.925,289533,3,6Qyc6fS4DsZjB2mRW9DsQs,16
0.656,0.918,7,-2.795,1,0.0397,0.0104,5.64e-05,0.193,0.643,124.025,210893,4,3v3JVUST7yq53NwOnsoyLP,43
0.666,0.881,2,-4.183,1,0.0348,0.00059,2.89e-05,0.267,0.956,146.782,220947,4,0lrKE7gOvKOIK1p3Vs7P1C,7
0.493,0.965,4,-4.268,1,0.0543,6.37e-05,1.29e-06,0.316,0.609,105.535,202573,4,5EuWYcCiqOaf9jkWBauDFN,1
0.767,0.876,5,-4.435,1,0.0757,0.0812,1.36e-06,0.337,0.595,107.915,172467,4,027h5P3kCyktHv9dpHUBBS,36
0.439,0.909,0,-3.607,1,0.0684,0.0266,0.0,0.367,0.597,104.709,257760,4,7KxMm3ACHHuIa48MLIbOCm,71
0.722,0.895,11,-3.684,0,0.118,0.101,1.27e-06,0.0695,0.963,143.383,188667,4,51T1wGHtx6hXW89UCzw1Rc,20
0.55,0.913,9,-3.104,0,0.0661,0.00564,0.0,0.2,0.581,126.106,177827,4,2G8IHtLBcgu2GXTwq0iB4Y,50
0.527,0.941,1,-4.213,1,0.0377,0.00594,2.89e-05,0.0641,0.793,99.636,180160,4,01a0J96fRD91VnjQQUCqMK,28
0.636,0.815,5,-5.098,0,0.0581,0.0185,0.0,0.163,0.636,123.063,219043,4,5tf1VVWniHgryyumXyJM7w,70
0.545,0.78,7,-4.867,0,0.0436,0.0309,4.64e-05,0.0828,0.458,125.014,255093,4,3zKST4nk4QJE77oLjUZ0Ng,48
0.532,0.783,2,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08,247427,4,6g1NlCpW7fgqDnWbCCDrHl,83
0.62,0.881,1,-5.851,0,0.0372,0.0585,0.714,0.311,0.415,126.035,199904,4,0JhKJg5ejeQ8jq89UQtnw8,22
0.577,0.741,6,-3.83,0,0.0501,0.298,0.0,0.142,0.581,128.081,230613,4,6nsLzJfvp5OLd4mgqUJkpq,33
0.584,0.735,0,-3.215,1,0.0481,0.0495,4.03e-05,0.141,0.557,127.009,278480,4,7HW01sQy5UOxyezzZg98nd,68
0.529,0.854,6,-5.29,1,0.0436,0.0178,0.0,0.242,0.654,125.984,176658,4,3OwPSJu609AMzotCEyoMiO,11
0.542,0.466,0,-8.665,1,0.0831,0.141,0.000445,0.125,0.124,191.385,243440,4,4sQ7VnHUqC3rUn29WQrKCH,52
0.661,0.442,10,-7.297,0,0.0285,0.0697,1.15e-05,0.136,0.299,82.758,313227,3,1qagF7pL8EXG6m8iF6HWmz,79
0.631,0.623,8,-6.969,1,0.265,0.463,1.7e-06,0.151,0.765,80.23,227893,4,08SywyCNDoU2oQ1sFD0SIq,32
0.667,0.747,1,-7.059,1,0.189,0.337,0.0,0.115,0.918,86.917,203493,4,2v8xJVh8unYQDsOM4RXsCi,80
0.498,0.742,11,-6.248,0,0.259,0.214,0.0,0.0642,0.302,78.428,287560,4,2uV5qy357bcODUx9ToMpUz,16
0.48,0.631,7,-5.488,1,0.116,0.0791,0.000105,0.149,0.515,84.164,195093,4,6ksv4PtmfcY56riQEX1mTK,57
0.693,0.504,6,-8.306,1,0.238,0.00299,0.0,0.695,0.723,102.139,167600,4,6AH2mrJAb42ZqUpeV8VOZP,69
0.617,0.717,10,-7.858,0,0.153,0.00564,0.0,0.408,0.49,103.992,311867,4,4y6c5vMzKKM3KsMbHtjKx5,79
0.439,0.808,1,-6.881,1,0.346,0.00305,0.0,0.439,0.487,82.962,207000,4,6uc03qm5fpp2NSlJgWAla2,81
0.596,0.62,5,-6.133,0,0.039,0.0122,0.0,0.82,0.102,80.029,271600,4,7rWwv1ePazmRzmJs4sARhI,14
0.48,0.624,1,-6.131,1,0.382,0.0451,0.0,0.337,0.704,165.054,204307,4,4xIFMCXD5FObBZOb0pz93C,39
0.639,0.628,6,-7.578,0,0.0399,0.0381,0.0,0.386,0.43,90.482,237507,4,5GZ4znceWfpTLrBBpr83DW,58
0.423,0.643,6,-7.261,1,0.287,0.0455,0.0,0.172,0.708,84.336,212707,4,7eT4xaXdu9MP2d9kTI9R5N,18
0.696,0.526,11,-10.504,0,0.171,0.177,0.0,0.192,0.703,88.931,185973,4,65Zb3B9bTFC0N8Fni50sCU,3
0.494,0.936,1,-2.989,1,0.0418,0.0744,0.0,0.148,0.582,141.939,199320,4,6eZSGtuYfNH23CZEtsPYab,73
0.472,0.772,5,-5.928,1,0.0316,0.00658,5.65e-05,0.132,0.6,139.993,393480,4,2FML7gk7ac6quGFIjvkDb3,46
0.286,0.703,4,-4.491,0,0.0348,0.00847,7.39e-05,0.142,0.259,151.297,326813,4,7Hr1Ignop7cymbE3FbOtXa,59
0.657,0.684,0,-6.493,1,0.154,0.0906,0.0,0.0395,0.514,147.951,140042,4,0WHijK1fmviBUdiSLTUNjm,25
0.529,0.522,7,-9.292,1,0.12,0.0726,2.97e-06,0.74,0.406,86.549,291374,4,1xaRQ9OqTpFzwIkiPdQoVD,49
0.394,0.661,4,-8.684,1,0.192,0.00996,0.0,0.343,0.335,149.818,260987,4,2N3U8uTYhjX2KwGT0pf5x0,24
0.654,0.711,1,-7.437,0,0.0383,0.0214,0.00191,0.0903,0.198,127.957,193788,4,2DGa7iaidT5s0qnINlwMjJ,2
0.589,0.651,6,-5.097,1,0.0306,0.0291,3.2e-06,0.111,0.166,90.011,212627,4,7gHs73wELdeycvS48JfIos,18
0.653,0.658,2,-6.428,1,0.0304,0.0215,1.66e-06,0.0939,0.219,99.99,221507,4,72jbDTw1piOOj770jWNeaG,7
0.532,0.869,11,-5.094,1,0.172,0.157,0.00508,0.136,0.422,159.803,208373,4,1i1fxkWeaMmKEB4T7zqbzK,21
0.548,0.58,11,-7.524,0,0.121,0.104,0.0,0.127,0.462,180.066,193893,4,08hm0V6cTsWDX62hW42sEv,2
0.748,0.524,8,-5.599,1,0.0338,0.414,0.0,0.111,0.661,95.01,244960,4,7BKLCZ1jbUBVqRi2FVlTVw,26
0.43,0.74,10,-7.072,1,0.0375,0.0212,0.00165,0.33,0.0948,137.978,285160,4,1yqMgZNrevsWMLWfO2PRp5,63
0.42,0.69,9,-6.221,0,0.0347,0.00385,0.015,0.287,0.237,85.014,239216,4,4HXOBjwv2RnLpGG4xWOO6N,15
0.425,0.732,9,-6.883,1,0.0396,0.00194,0.0103,0.171,0.333,117.98,240796,4,2U8g9wVcUu9wsg6i7sFSv8,15
0.566,0.459,1,-9.488,1,0.0289,0.327,0.000253,0.202,0.151,116.916,285345,4,2w3eXFL86RgxGtDr8bzwgK,63
0.638,0.924,7,-3.887,1,0.036,0.00205,0.000175,0.149,0.53,111.995,263787,4,69uxyAqqPIsUyTO8txoP2M,72
0.545,0.675,6,-6.474,1,0.0279,0.00617,0.00197,0.209,0.162,124.97,267867,4,0FDzzruyVECATHXKHFs9eJ,40
0.449,0.585,5,-6.761,1,0.0268,0.0509,8.75e-05,0.0833,0.212,139.631,278719,4,6nek1Nin9q48AVZcWs9e9D,68
0.491,0.693,0,-6.487,0,0.0377,0.211,6.92e-06,0.325,0.412,90.027,258267,4,3RiPr603aXAoi4GHyXx0uy,71
0.486,0.617,5,-7.115,0,0.0287,0.0954,3.23e-06,0.109,0.417,138.015,242373,4,1mea3bSkSGXuIRvnydlB5b,55
0.209,0.417,3,-8.74,1,0.0338,0.164,0.00196,0.113,0.124,138.178,295533,4,7LVHVU3tWfcxj5aiPFEW4Q,54
0.429,0.661,11,-7.227,1,0.0281,0.00239,0.000121,0.234,0.285,173.372,266773,4,3AJwUDP919kvQ9QcozQPxg,40
0.617,0.635,11,-6.769,0,0.0317,0.0498,1.44e-05,0.164,0.446,103.019,247160,4,6RUKPb4LETWmmr3iAEQktW,83
0.557,0.442,5,-7.224,1,0.0243,0.731,1.46e-05,0.11,0.213,146.277,309600,4,75JFxkI2RXiU7L9VXzMkle,79
0.709,0.65,7,-7.371,1,0.273,0.251,2.32e-05,0.0731,0.543,176.141,295720,4,6m5jURnwGHY1pVw0sJqBBq,54
0.629,0.532,5,-7.88,0,0.0352,0.331,0.0,0.238,0.619,90.098,235800,4,1IpYDWB31L1CxDQZztadSi,41
0.742,0.948,0,-4.445,0,0.0894,0.123,0.0,0.112,0.615,130.022,312987,4,4rqR0yM2k41leqyErhNzTs,79
0.801,0.454,2,-6.035,1,0.0371,0.225,0.0,0.226,0.34,125.139,293067,4,12yGwtB2h9NlzeOKYfVYTF,49
0.752,0.678,1,-6.261,0,0.123,0.048,0.0,0.0971,0.689,159.97,221627,4,7cnm6MnAwwnf52Jy47WTGN,64
0.791,0.619,1,-5.886,1,0.0532,0.00784,0.00423,0.351,0.371,103.989,173987,4,1xznGGDReH1oQq0xzbwXa3,65
0.894,0.779,2,-5.188,1,0.104,0.0214,0.0,0.0336,0.583,105.022,249754,4,49rUli8RvhpYACbgAdMbHj,82
0.769,0.646,1,-6.653,1,0.199,0.0566,0.0,0.406,0.433,90.079,278693,4,5dL5jv5GSCRoDhTtnY8maL,68
0.661,0.715,5,-5.651,0,0.119,0.316,0.0,0.178,0.411,148.027,212120,4,2amzBJRBPOGszBem4FedfE,18
0.893,0.74,11,-4.936,0,0.132,0.299,0.0,0.0881,0.963,101.025,299147,4,4675yUu8AUbE72T94BkLCD,54
0.687,0.587,1,-5.772,0,0.124,0.302,0.0,0.278,0.676,156.575,193094,4,43cFjTTCD9Cni4aSL0sORz,2
0.628,0.715,5,-7.097,1,0.0541,0.0524,0.0,0.119,0.429,139.991,211600,4,79jX8RM5CgPqDKdGEKNW9K,43
0.715,0.62,5,-5.428,0,0.0507,0.0322,0.0142,0.0881,0.456,96.812,235540,4,12SJpYZEdj4kzWZ8FPFg4Y,41
0.601,0.724,6,-4.856,1,0.0486,0.0945,1.68e-06,0.12,0.508,102.061,207905,4,4hQ6UGyWQIGJmHSo0J88JW,21
0.622,0.621,11,-4.924,0,0.129,0.0864,9.8e-05,0.121,0.567,158.946,213040,4,73F87Sqh6jQWucOOvz1WFx,62
0.851,0.541,0,-6.825,1,0.0505,0.568,0.0,0.13,0.448,124.959,235545,4,6FRLCMO5TUHTexlWo8ym1W,41
0.637,0.448,4,-7.968,0,0.0617,0.224,0.0,0.0887,0.224,87.919,221760,3,3n3b5WNEohHP7Ou4ndBo6b,64
0.705,0.433,3,-7.441,1,0.321,0.182,0.0,0.0563,0.818,133.969,162985,4,3iVgWdqre5cpMhXMpzw8qi,51
0.767,0.55,4,-11.498,1,0.0554,0.279,0.0,0.0548,0.9,153.963,177816,4,00zzSEe82JTtz68XlARnh7,50
0.643,0.432,7,-6.757,1,0.0457,0.836,0.0,0.208,0.598,147.405,254769,4,6JVleETQesAX3KK3SXczKL,48
0.681,0.244,6,-13.918,1,0.0505,0.856,0.0,0.106,0.502,141.873,159776,4,0qC85AnciXvrHYRcnrokXh,5
0.613,0.657,6,-5.408,1,0.29,0.23,0.0,0.095,0.834,129.905,166154,4,6zcffoarAiPzigEVLchqfD,69
0.599,0.611,5,-8.184,0,0.0849,0.533,0.0,0.091,0.961,79.081,216180,4,5FuNHXkE6X9dR88IPbceTU,56
0.666,0.663,9,-9.323,0,0.0354,0.351,0.0448,0.109,0.546,156.034,232000,4,38PX0WrvtJwiH6NMo26L3r,61
0.54,0.552,0,-10.449,0,0.0885,0.342,0.0,0.199,0.497,93.955,230392,4,2EQ7lhlXI1T8nEPqXGVOQg,33
0.752,0.434,2,-10.759,1,0.453,0.782,0.0,0.0586,0.945,140.06,219429,4,3MmG2m3axMEYjs3wMNLvF6,70
0.738,0.622,0,-9.639,0,0.273,0.198,0.0,0.121,0.693,132.008,505483,4,4nwQ1SG9CsAl4XoKuScF0r,27
0.391,0.63,9,-8.247,0,0.107,0.017,1.68e-06,0.354,0.351,156.034,250170,4,1tHELXKR4enyMit75XPwBC,82
0.693,0.773,8,-4.193,1,0.0985,0.7,0.0,0.0827,0.937,87.067,205720,4,0R0iipdUdBXavlRr3tYdLK,23
0.829,0.399,7,-11.228,0,0.129,0.34,0.00789,0.11,0.641,147.945,180743,4,0rHct5QPUUlNEQml8GfglW,28
0.689,0.608,11,-8.566,0,0.346,0.262,0.0,0.138,0.47,92.846,229905,4,4PhzFZQnhPnaqXYLAB29MT,33
0.7,0.763,5,-7.686,1,0.0498,0.363,0.0,0.113,0.706,124.972,234253,4,40Yvu3oESobFfSAo2pgvRk,13
0.714,0.702,3,-5.397,1,0.142,0.289,0.0,0.2,0.609,91.005,243944,4,5vLqcftA1aK05zfvHyvphp,52
0.51,0.759,6,-4.404,0,0.153,0.244,0.0,0.202,0.861,79.291,145185,4,1M4q8oK4PlvHBvzgKs6e8O,25
0.598,0.645,9,-9.26,0,0.125,0.363,0.0,0.102,0.653,85.997,184697,4,0PR5JkIKdjPWqsgnGJoXyY,3
0.491,0.577,3,-6.553,0,0.227,0.0574,0.0,0.0465,0.793,77.097,229889,4,3Vek6VBsc7NcLQeMTqdUQc,33
0.7,0.618,10,-4.763,0,0.251,0.65,0.0,0.33,0.951,120.728,205580,5,46IZmzXrsOyHu67Cz8bfsm,23
0.509,0.478,11,-12.574,0,0.193,0.865,0.0,0.124,0.756,83.621,365533,4,400f8Q1KuPy6iD3N2TgHQ1,46
0.607,0.356,0,-17.732,0,0.109,0.782,0.000211,0.15,0.273,138.001,184842,4,3KGCF68zDut37Ug3fzWgVU,3
0.542,0.339,6,-10.53,0,0.0755,0.811,0.0,0.102,0.773,92.305,139776,4,16HZSSFXr3Xj8rDWb4Ib74,25
0.534,0.725,10,-6.481,0,0.441,0.23,1.53e-06,0.15,0.847,90.191,195228,4,3uQLPEa3LLoY7wg3oE7znq,57
0.694,0.642,5,-10.86,0,0.0582,0.0694,0.0,0.121,0.646,93.93,219110,4,3fFGwKlt8V2LZwC4RDh2mB,70
0.607,0.629,0,-8.982,0,0.255,0.276,0.0,0.122,0.339,84.415,239171,4,1BhafeHIDUSLk1FZH67oiY,15
0.844,0.591,11,-5.83,0,0.3,0.00618,0.0,0.0262,0.831,94.03,255987,4,5se489TZrnQLUXZq8vARkY,4
0.769,0.805,4,-3.935,0,0.0884,0.0578,0.0,0.212,0.655,84.026,179105,4,2hxWfUcyttEpiMRkntMxvE,50
0.524,0.532,11,-11.197,0,0.0688,0.432,0.0,0.119,0.389,82.883,253758,4,4svcCNuxugwP6wrSnoMIfB,75
0.587,0.188,4,-16.071,1,0.0943,0.82,1.21e-05,0.338,0.531,80.245,100284,4,3b6iG7ZPlLxV84GU6AtyXi,45
0.633,0.357,4,-13.516,0,0.316,0.732,0.0,0.091,0.323,78.529,214623,4,7xiTr513wHceUEmGzsKSxJ,34
0.765,0.72,8,-4.727,1,0.072,0.0881,4.35e-06,0.0868,0.751,100.024,171580,4,4wNNZbR0kvVlEFGzohTEWD,36
0.772,0.669,6,-8.629,0,0.055,0.241,0.0,0.0521,0.721,99.95,221021,4,6H38LbOkINxl7jp02fg59W,7
0.799,0.594,7,-5.853,1,0.0491,0.692,0.0,0.122,0.694,120.001,220293,4,7oocLifdhFanJKcIUXGCfW,44
0.692,0.852,6,-4.522,0,0.0308,0.123,2.1e-05,0.105,0.779,139.07,153669,4,4dCqK8wHK8lFy5BeALt40A,42
0.826,0.491,4,-7.267,1,0.259,0.0154,0.0,0.0832,0.758,77.968,187011,4,0xXoonijtO25IvUHuiQ1rn,3
0.535,0.516,4,-8.203,0,0.0346,0.773,0.0,0.0496,0.917,99.183,121211,4,5a7wMzjmld5dnIy7vfwFzd,12
0.554,0.326,0,-8.223,1,0.0599,0.822,0.0,0.193,0.331,81.998,176025,4,3fLqmaO4vvZpFZSZy52VMp,11
0.887,0.599,2,-5.648,0,0.252,0.0756,0.0,0.0749,0.707,94.083,174368,4,0iUZYrBISl8AnENEsE7oVU,65
0.638,0.724,7,-7.966,1,0.0851,0.138,0.0,0.112,0.461,120.235,197333,5,76KDy62J99FKu6ZsxMJy3j,30
0.753,0.396,11,-8.19,1,0.133,0.525,0.0,0.182,0.724,80.951,166661,4,3k1Hjff2PVHCeFEhNLCtSa,69
0.719,0.553,9,-10.646,1,0.0349,0.186,0.677,0.0659,0.573,94.093,248187,4,0ZYdUkAQmKHsaKRmq8tWSE,38
0.611,0.791,9,-7.7,0,0.0286,0.326,0.862,0.217,0.856,140.12,208267,4,2mIrfke7vosXAEWfz6ucyo,21
0.439,0.837,9,-11.548,1,0.0336,0.0808,0.0024,0.115,0.511,151.994,212827,4,5ft1GmMZA4uNX7afvQfDLn,18
0.724,0.523,11,-11.139,1,0.116,0.0745,0.703,0.0811,0.965,185.075,203267,4,4xiyq1iRdsxuU1BPUJ490Z,80
0.462,0.836,11,-5.766,0,0.0621,0.00517,0.0,0.18,0.671,168.766,155973,4,1QFh8OH1e78dGd3VyJZCAC,66
0.526,0.763,0,-12.663,0,0.0341,0.00126,6.75e-05,0.359,0.514,136.205,215160,4,20CNpCKq1oTdvekXaboyeq,34
0.546,0.836,9,-6.321,1,0.0317,0.107,0.583,0.166,0.735,142.605,177987,4,4CRpOsjhvgxjF7rQufmyZ1,50
0.701,0.261,0,-19.846,1,0.0938,0.219,0.0,0.0821,0.89,97.042,144333,4,5TM2eqdzfWPHklI7YnBmsD,25
0.443,0.956,2,-6.198,1,0.0511,5.24e-05,0.825,0.135,0.909,146.754,206867,4,2JO3HwMRPeya8bXbtbyPcf,81
0.469,0.678,4,-6.197,1,0.0358,0.234,0.0,0.343,0.287,150.169,235040,4,2XWAPRiW50qgKBU1T7MfN7,41
0.702,0.801,7,-5.901,1,0.0808,0.657,0.0,0.114,0.904,132.778,211267,4,22Ug4srbgjDyaH6fUxuQH3,43
